crime_type ,district ,beat_number ,map_reference ,phxcommunity ,domestic
9 ,2 ,117 ,071 ,0 ,0
9 ,3 ,118 ,045 ,1 ,0
9 ,3 ,118 ,047 ,0 ,1
9 ,3 ,118 ,120 ,0 ,0
9 ,3 ,118 ,120 ,0 ,0
9 ,3 ,118 ,120 ,0 ,0
9 ,3 ,118 ,120 ,0 ,0
9 ,2 ,119 ,082 ,0 ,0
9 ,1 ,120 ,056 ,0 ,0
9 ,1 ,120 ,056 ,0 ,0
9 ,1 ,120 ,057 ,1 ,0
9 ,1 ,120 ,059 ,0 ,1
9 ,1 ,120 ,062 ,0 ,0
9 ,2 ,121 ,067 ,0 ,1
9 ,2 ,121 ,070 ,0 ,0
9 ,2 ,122 ,015 ,1 ,0
9 ,2 ,122 ,077 ,1 ,0
9 ,2 ,122 ,081 ,0 ,0
9 ,2 ,122 ,081 ,0 ,0
68,3 ,112 ,027 ,0 ,0
68,3 ,112 ,083 ,0 ,0
68,1 ,114 ,036 ,0 ,0
68,1 ,114 ,036 ,0 ,0
68,1 ,114 ,036 ,1 ,0
68,2 ,122 ,072 ,0 ,0
68,2 ,122 ,122 ,0 ,0
67 ,3 ,118 ,120 ,0 ,0
66,3 ,112 ,083 ,0 ,0
1 ,3 ,115 ,039 ,1 ,0
1 ,3 ,116 ,051 ,0 ,0
1 ,3 ,116 ,053 ,0 ,1
1 ,2 ,117 ,009 ,0 ,1
1 ,2 ,117 ,009 ,0 ,1
1 ,2 ,117 ,018 ,1 ,1
1 ,2 ,117 ,068 ,1 ,1
1 ,2 ,117 ,068 ,0 ,1
1 ,2 ,117 ,068 ,1 ,1
1 ,2 ,117 ,068 ,0 ,0
1 ,2 ,117 ,068 ,0 ,0
1 ,2 ,117 ,071 ,0 ,1
1 ,3 ,118 ,004 ,0 ,0
1 ,3 ,118 ,004 ,0 ,0
1 ,3 ,118 ,004 ,1 ,1
1 ,3 ,118 ,004 ,1 ,1
1 ,3 ,118 ,004 ,0 ,1
1 ,3 ,118 ,004 ,0 ,0
1 ,3 ,118 ,045 ,0 ,0
1 ,3 ,118 ,046 ,0 ,0
1 ,2 ,119 ,074 ,0 ,1
1 ,1 ,120 ,002 ,0 ,1
1 ,1 ,120 ,057 ,0 ,1
1 ,1 ,120 ,062 ,0 ,0
1 ,1 ,120 ,121 ,0 ,0
1 ,1 ,120 ,121 ,0 ,0
1 ,2 ,121 ,070 ,0 ,0
1 ,2 ,121 ,078 ,0 ,0
1 ,2 ,122 ,072 ,0 ,1
65,1 ,111 ,023 ,0 ,1
65,1 ,111 ,024 ,1 ,0
65,1 ,111 ,024 ,0 ,0
65,1 ,111 ,025 ,1 ,1
65,1 ,111 ,029 ,0 ,0
65,3 ,112 ,083 ,1 ,0
65,1 ,113 ,034 ,0 ,0
65,1 ,114 ,026 ,0 ,0
65,1 ,114 ,036 ,0 ,1
65,2 ,117 ,066 ,0 ,1
65,3 ,118 ,120 ,0 ,1
65,1 ,120 ,062 ,0 ,0
64,3 ,118 ,045 ,0 ,0
63 ,1 ,111 ,029 ,0 ,1
63 ,3 ,112 ,083 ,1 ,1
63 ,3 ,112 ,083 ,0 ,0
63 ,1 ,113 ,030 ,0 ,1
63 ,1 ,113 ,034 ,0 ,0
63 ,1 ,114 ,008 ,0 ,1
63 ,1 ,114 ,036 ,0 ,1
63 ,1 ,114 ,036 ,1 ,1
63 ,3 ,115 ,006 ,0 ,1
63 ,3 ,115 ,039 ,1 ,1
63 ,3 ,115 ,039 ,1 ,1
63 ,3 ,116 ,041 ,0 ,0
63 ,3 ,116 ,053 ,0 ,1
63 ,2 ,117 ,066 ,0 ,1
63 ,2 ,117 ,068 ,0 ,0
63 ,2 ,117 ,071 ,0 ,1
63 ,3 ,118 ,004 ,0 ,1
63 ,2 ,119 ,016 ,0 ,1
63 ,2 ,119 ,076 ,0 ,1
63 ,2 ,119 ,076 ,0 ,1
63 ,1 ,120 ,056 ,0 ,1
63 ,1 ,120 ,056 ,0 ,0
63 ,1 ,120 ,057 ,1 ,1
63 ,1 ,120 ,121 ,0 ,1
63 ,2 ,122 ,015 ,1 ,1
63 ,2 ,122 ,015 ,0 ,1
63 ,2 ,122 ,077 ,1 ,1
62 ,1 ,111 ,022 ,0 ,0
62 ,1 ,111 ,023 ,0 ,0
62 ,1 ,111 ,025 ,0 ,0
62 ,3 ,112 ,027 ,0 ,0
62 ,3 ,112 ,083 ,0 ,0
62 ,1 ,113 ,034 ,0 ,0
62 ,1 ,114 ,036 ,1 ,0
62 ,1 ,114 ,063 ,0 ,0
62 ,3 ,115 ,039 ,0 ,0
62 ,3 ,115 ,039 ,0 ,0
62 ,3 ,115 ,040 ,0 ,0
62 ,3 ,115 ,040 ,0 ,0
62 ,3 ,115 ,044 ,0 ,0
62 ,3 ,115 ,044 ,0 ,0
62 ,3 ,116 ,054 ,0 ,0
62 ,2 ,117 ,013 ,0 ,0
62 ,2 ,117 ,014 ,0 ,0
62 ,2 ,117 ,018 ,0 ,0
62 ,2 ,117 ,071 ,0 ,0
62 ,3 ,118 ,004 ,0 ,0
62 ,3 ,118 ,046 ,0 ,0
62 ,3 ,118 ,046 ,0 ,0
62 ,3 ,118 ,047 ,0 ,0
62 ,3 ,118 ,120 ,0 ,0
62 ,2 ,119 ,016 ,0 ,0
62 ,2 ,119 ,124 ,0 ,0
62 ,1 ,120 ,057 ,1 ,0
62 ,1 ,120 ,121 ,0 ,0
62 ,1 ,120 ,125 ,0 ,0
62 ,2 ,121 ,017 ,0 ,0
62 ,2 ,121 ,073 ,0 ,0
62 ,2 ,121 ,073 ,0 ,0
62 ,2 ,121 ,073 ,0 ,0
62 ,2 ,121 ,073 ,0 ,0
62 ,2 ,121 ,078 ,0 ,0
62 ,2 ,122 ,081 ,0 ,0
61 ,3 ,112 ,003 ,0 ,0
61 ,3 ,112 ,083 ,0 ,1
61 ,1 ,113 ,030 ,1 ,0
61 ,1 ,113 ,030 ,1 ,0
61 ,1 ,113 ,032 ,1 ,0
61 ,1 ,114 ,036 ,0 ,1
61 ,3 ,115 ,006 ,0 ,0
61 ,3 ,115 ,039 ,1 ,0
61 ,2 ,117 ,010 ,0 ,0
61 ,3 ,118 ,046 ,0 ,0
61 ,3 ,118 ,047 ,1 ,0
61 ,2 ,119 ,076 ,0 ,0
61 ,2 ,119 ,076 ,0 ,0
61 ,2 ,119 ,076 ,0 ,0
61 ,2 ,119 ,124 ,0 ,0
61 ,1 ,120 ,056 ,0 ,0
61 ,1 ,120 ,058 ,0 ,0
61 ,1 ,120 ,059 ,0 ,0
61 ,2 ,121 ,069 ,0 ,0
61 ,2 ,122 ,122 ,0 ,0
60 ,3 ,118 ,046 ,0 ,0
59 ,1 ,120 ,121 ,0 ,0
58 ,3 ,116 ,052 ,0 ,0
57,1 ,114 ,036 ,0 ,0
57,3 ,118 ,046 ,0 ,0
56 ,1 ,120 ,121 ,0 ,0
55 ,3 ,112 ,083 ,1 ,1
55 ,1 ,120 ,061 ,0 ,0
54 ,1 ,111 ,021 ,0 ,0
53 ,1 ,111 ,029 ,0 ,0
53 ,1 ,111 ,029 ,0 ,0
53 ,3 ,112 ,083 ,0 ,0
53 ,1 ,113 ,030 ,0 ,0
53 ,1 ,113 ,031 ,0 ,0
53 ,1 ,113 ,031 ,0 ,0
53 ,1 ,113 ,060 ,0 ,0
53 ,1 ,114 ,026 ,0 ,0
53 ,1 ,114 ,036 ,0 ,0
53 ,3 ,115 ,005 ,1 ,0
53 ,3 ,116 ,053 ,0 ,0
53 ,3 ,118 ,120 ,0 ,0
52,1 ,111 ,020 ,0 ,0
52,1 ,111 ,022 ,0 ,0
52,1 ,111 ,024 ,1 ,0
52,1 ,111 ,024 ,1 ,0
52,1 ,111 ,025 ,0 ,0
52,1 ,111 ,029 ,0 ,0
52,3 ,112 ,003 ,0 ,0
52,3 ,112 ,083 ,0 ,0
52,3 ,112 ,083 ,0 ,0
52,3 ,112 ,083 ,0 ,0
52,3 ,112 ,083 ,0 ,0
52,3 ,112 ,083 ,1 ,0
52,3 ,112 ,083 ,0 ,0
52,1 ,113 ,031 ,0 ,0
52,1 ,113 ,032 ,0 ,0
52,1 ,114 ,026 ,0 ,0
52,1 ,114 ,036 ,0 ,0
52,1 ,114 ,065 ,0 ,0
52,3 ,115 ,042 ,0 ,0
52,3 ,115 ,042 ,0 ,0
52,3 ,115 ,044 ,0 ,0
52,3 ,116 ,053 ,0 ,0
52,2 ,117 ,009 ,0 ,0
52,2 ,117 ,010 ,0 ,0
52,2 ,117 ,068 ,0 ,0
52,2 ,117 ,068 ,1 ,0
52,3 ,118 ,004 ,1 ,1
52,3 ,118 ,004 ,0 ,0
52,3 ,118 ,004 ,0 ,0
52,3 ,118 ,045 ,0 ,0
52,3 ,118 ,047 ,1 ,0
52,2 ,119 ,082 ,0 ,0
52,2 ,119 ,124 ,0 ,0
52,1 ,120 ,002 ,0 ,0
52,1 ,120 ,002 ,0 ,0
52,1 ,120 ,057 ,1 ,0
52,1 ,120 ,057 ,1 ,0
52,1 ,120 ,062 ,0 ,0
52,1 ,120 ,062 ,0 ,0
52,1 ,120 ,062 ,0 ,0
52,1 ,120 ,062 ,0 ,0
52,1 ,120 ,121 ,0 ,0
52,1 ,120 ,125 ,0 ,0
52,2 ,121 ,070 ,0 ,0
52,2 ,122 ,015 ,1 ,0
52,2 ,122 ,077 ,0 ,0
51,1 ,111 ,029 ,0 ,0
51,3 ,112 ,083 ,0 ,0
51,3 ,112 ,083 ,0 ,0
51,3 ,112 ,083 ,0 ,0
51,1 ,113 ,030 ,0 ,0
51,1 ,113 ,031 ,0 ,0
51,1 ,114 ,026 ,0 ,0
51,1 ,114 ,036 ,0 ,0
51,1 ,114 ,036 ,0 ,0
51,1 ,114 ,065 ,0 ,0
51,3 ,115 ,037 ,0 ,0
51,3 ,115 ,042 ,0 ,0
51,3 ,115 ,042 ,0 ,0
51,3 ,116 ,051 ,0 ,0
51,2 ,117 ,118 ,0 ,0
51,3 ,118 ,045 ,0 ,0
51,3 ,118 ,046 ,0 ,0
51,1 ,120 ,056 ,0 ,0
51,1 ,120 ,061 ,0 ,0
51,2 ,122 ,015 ,1 ,0
49 ,1 ,111 ,020 ,0 ,0
49 ,1 ,111 ,024 ,0 ,0
49 ,1 ,111 ,080 ,0 ,0
49 ,1 ,111 ,087 ,0 ,0
49 ,3 ,112 ,027 ,0 ,0
49 ,3 ,112 ,027 ,0 ,0
49 ,3 ,112 ,027 ,0 ,0
49 ,3 ,112 ,083 ,0 ,0
49 ,3 ,112 ,083 ,0 ,0
49 ,3 ,112 ,083 ,0 ,0
49 ,1 ,113 ,034 ,0 ,0
49 ,1 ,113 ,034 ,0 ,0
49 ,1 ,113 ,034 ,0 ,0
49 ,1 ,113 ,060 ,0 ,0
49 ,1 ,113 ,060 ,0 ,0
49 ,1 ,114 ,026 ,0 ,0
49 ,1 ,114 ,026 ,0 ,0
49 ,1 ,114 ,026 ,0 ,0
49 ,1 ,114 ,026 ,0 ,0
49 ,1 ,114 ,036 ,0 ,0
49 ,3 ,115 ,006 ,0 ,0
49 ,3 ,115 ,040 ,0 ,0
49 ,3 ,115 ,042 ,0 ,0
49 ,3 ,115 ,042 ,0 ,0
49 ,3 ,115 ,042 ,0 ,0
49 ,3 ,115 ,044 ,0 ,0
49 ,3 ,116 ,043 ,0 ,0
49 ,3 ,116 ,043 ,0 ,0
49 ,3 ,116 ,048 ,0 ,0
49 ,3 ,116 ,053 ,0 ,0
49 ,3 ,116 ,053 ,0 ,0
49 ,3 ,116 ,054 ,0 ,0
49 ,3 ,116 ,054 ,0 ,0
49 ,3 ,116 ,054 ,0 ,0
49 ,2 ,117 ,009 ,0 ,0
49 ,2 ,117 ,018 ,0 ,0
49 ,2 ,117 ,068 ,0 ,0
49 ,2 ,117 ,071 ,0 ,0
49 ,2 ,117 ,071 ,0 ,0
49 ,3 ,118 ,004 ,0 ,0
49 ,3 ,118 ,004 ,1 ,0
49 ,3 ,118 ,046 ,0 ,0
49 ,3 ,118 ,047 ,0 ,1
49 ,3 ,118 ,047 ,0 ,0
49 ,1 ,120 ,002 ,0 ,0
49 ,1 ,120 ,002 ,0 ,0
49 ,1 ,120 ,055 ,0 ,0
49 ,1 ,120 ,055 ,0 ,0
49 ,1 ,120 ,056 ,0 ,0
49 ,1 ,120 ,058 ,0 ,0
49 ,1 ,120 ,059 ,1 ,1
49 ,1 ,120 ,061 ,0 ,0
49 ,1 ,120 ,061 ,0 ,0
49 ,1 ,120 ,125 ,0 ,0
49 ,1 ,120 ,125 ,0 ,0
48 ,1 ,111 ,029 ,0 ,0
48 ,1 ,113 ,060 ,0 ,0
48 ,1 ,114 ,065 ,0 ,0
48 ,3 ,118 ,046 ,0 ,0
48 ,3 ,118 ,120 ,0 ,0
48 ,2 ,119 ,082 ,0 ,0
47,1 ,120 ,121 ,0 ,0
46 ,1 ,120 ,121 ,0 ,0
45 ,3 ,115 ,044 ,0 ,0
45 ,2 ,117 ,066 ,0 ,0
44 ,1 ,111 ,019 ,0 ,0
44 ,3 ,112 ,083 ,0 ,0
44 ,1 ,113 ,032 ,0 ,0
44 ,1 ,114 ,026 ,0 ,0
44 ,3 ,115 ,040 ,0 ,0
44 ,3 ,115 ,042 ,0 ,0
44 ,3 ,115 ,044 ,0 ,0
44 ,3 ,116 ,052 ,0 ,0
44 ,3 ,116 ,053 ,0 ,0
44 ,3 ,116 ,054 ,0 ,0
44 ,2 ,117 ,010 ,0 ,0
44 ,2 ,117 ,018 ,0 ,0
44 ,2 ,117 ,066 ,0 ,0
44 ,3 ,118 ,004 ,1 ,0
44 ,3 ,118 ,004 ,1 ,0
44 ,3 ,118 ,004 ,0 ,0
44 ,3 ,118 ,120 ,0 ,0
44 ,2 ,119 ,016 ,0 ,0
44 ,2 ,119 ,074 ,0 ,0
44 ,2 ,119 ,076 ,0 ,0
44 ,1 ,120 ,061 ,0 ,0
43 ,1 ,113 ,060 ,0 ,0
43 ,1 ,120 ,002 ,0 ,0
42,1 ,111 ,080 ,0 ,0
42,3 ,112 ,003 ,0 ,0
42,3 ,112 ,003 ,0 ,0
42,3 ,112 ,027 ,0 ,0
42,3 ,112 ,027 ,0 ,0
42,3 ,112 ,083 ,1 ,0
42,1 ,113 ,032 ,0 ,0
42,1 ,113 ,034 ,0 ,0
42,3 ,115 ,039 ,0 ,0
42,3 ,115 ,040 ,0 ,0
42,3 ,115 ,042 ,0 ,0
42,3 ,115 ,042 ,0 ,0
42,3 ,116 ,007 ,0 ,0
42,2 ,117 ,014 ,0 ,0
42,2 ,117 ,018 ,0 ,0
42,2 ,117 ,064 ,0 ,0
42,2 ,117 ,068 ,1 ,0
42,2 ,117 ,068 ,1 ,0
42,3 ,118 ,004 ,0 ,0
42,3 ,118 ,047 ,0 ,0
42,3 ,118 ,047 ,0 ,0
42,3 ,118 ,047 ,0 ,0
42,3 ,118 ,120 ,0 ,0
42,2 ,119 ,076 ,0 ,0
42,2 ,119 ,076 ,0 ,0
42,2 ,119 ,123 ,0 ,0
42,1 ,120 ,121 ,0 ,0
42,2 ,121 ,078 ,0 ,0
42,2 ,122 ,077 ,0 ,0
42,2 ,122 ,122 ,0 ,0
41 ,1 ,113 ,034 ,0 ,0
41 ,1 ,113 ,060 ,0 ,0
41 ,1 ,114 ,035 ,0 ,0
41 ,3 ,115 ,039 ,0 ,0
41 ,3 ,116 ,041 ,0 ,0
41 ,2 ,122 ,081 ,0 ,0
40 ,1 ,111 ,024 ,1 ,0
40 ,3 ,116 ,043 ,0 ,0
40 ,3 ,116 ,052 ,0 ,0
40 ,2 ,117 ,064 ,0 ,0
40 ,3 ,118 ,047 ,0 ,0
40 ,3 ,118 ,047 ,0 ,0
40 ,1 ,120 ,062 ,0 ,0
40 ,2 ,121 ,069 ,0 ,0
40 ,2 ,122 ,075 ,0 ,0
39,1 ,111 ,029 ,0 ,0
39,3 ,112 ,003 ,0 ,0
39,1 ,113 ,032 ,0 ,0
39,1 ,113 ,034 ,0 ,0
39,1 ,114 ,026 ,1 ,0
39,1 ,114 ,026 ,0 ,0
39,1 ,114 ,036 ,0 ,0
39,1 ,114 ,036 ,0 ,0
39,1 ,114 ,036 ,0 ,0
39,1 ,114 ,065 ,0 ,0
39,3 ,115 ,005 ,0 ,0
39,3 ,115 ,040 ,0 ,0
39,3 ,116 ,041 ,0 ,0
39,3 ,116 ,050 ,0 ,0
39,3 ,116 ,053 ,0 ,0
39,3 ,116 ,053 ,0 ,0
39,3 ,116 ,053 ,0 ,0
39,2 ,117 ,014 ,0 ,0
39,3 ,118 ,004 ,1 ,0
39,3 ,118 ,004 ,1 ,0
39,3 ,118 ,046 ,0 ,0
39,3 ,118 ,120 ,0 ,0
39,3 ,118 ,120 ,0 ,0
39,2 ,119 ,076 ,0 ,0
39,2 ,119 ,124 ,0 ,0
39,1 ,120 ,057 ,1 ,0
39,1 ,120 ,062 ,0 ,0
39,1 ,120 ,121 ,0 ,0
39,2 ,121 ,067 ,0 ,0
39,2 ,122 ,015 ,1 ,0
39,2 ,122 ,081 ,0 ,0
39,2 ,122 ,081 ,0 ,0
39,2 ,122 ,122 ,0 ,0
37 ,3 ,116 ,041 ,0 ,0
36 ,1 ,111 ,019 ,0 ,0
36 ,3 ,116 ,041 ,0 ,0
36 ,3 ,116 ,043 ,0 ,0
36 ,3 ,116 ,048 ,1 ,0
36 ,2 ,117 ,118 ,0 ,0
36 ,1 ,120 ,002 ,0 ,0
35 ,3 ,112 ,083 ,0 ,0
35 ,2 ,117 ,118 ,0 ,0
8 ,1 ,120 ,055 ,0 ,0
8 ,1 ,111 ,019 ,0 ,0
8 ,1 ,111 ,022 ,0 ,0
8 ,1 ,111 ,024 ,1 ,0
8 ,1 ,111 ,024 ,0 ,0
8 ,1 ,111 ,025 ,0 ,0
8 ,1 ,111 ,025 ,0 ,0
8 ,1 ,111 ,029 ,0 ,0
8 ,1 ,111 ,029 ,0 ,0
8 ,1 ,111 ,029 ,0 ,0
8 ,1 ,111 ,080 ,1 ,0
8 ,1 ,111 ,080 ,1 ,0
8 ,3 ,112 ,027 ,0 ,0
8 ,3 ,112 ,027 ,0 ,0
8 ,3 ,112 ,083 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,3 ,118 ,120 ,0 ,0
3 ,2 ,119 ,082 ,0 ,0
3 ,2 ,119 ,124 ,0 ,0
3 ,2 ,119 ,124 ,0 ,0
3 ,2 ,119 ,124 ,0 ,0
3 ,2 ,119 ,124 ,0 ,0
3 ,2 ,119 ,124 ,0 ,0
3 ,2 ,119 ,124 ,0 ,0
3 ,2 ,119 ,124 ,0 ,0
3 ,2 ,119 ,124 ,0 ,0
3 ,2 ,119 ,124 ,0 ,0
3 ,2 ,119 ,124 ,0 ,0
3 ,1 ,120 ,002 ,0 ,0
3 ,1 ,120 ,061 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
3 ,1 ,120 ,121 ,0 ,0
34 ,3 ,115 ,039 ,0 ,0
34 ,3 ,118 ,004 ,0 ,0
34 ,1 ,120 ,002 ,0 ,0
34 ,1 ,120 ,056 ,0 ,0
34 ,2 ,122 ,077 ,0 ,0
33,3 ,118 ,004 ,1 ,0
32,1 ,111 ,019 ,0 ,0
32,1 ,113 ,033 ,0 ,0
32,3 ,116 ,041 ,0 ,0
32,3 ,116 ,048 ,1 ,0
32,3 ,118 ,004 ,1 ,0
32,3 ,118 ,045 ,1 ,0
31 ,1 ,111 ,025 ,0 ,0
31 ,3 ,112 ,003 ,0 ,0
31 ,3 ,118 ,046 ,0 ,0
30,2 ,117 ,068 ,0 ,1
30,1 ,120 ,059 ,0 ,0
29 ,1 ,111 ,024 ,1 ,0
29 ,1 ,111 ,080 ,0 ,0
29 ,3 ,112 ,028 ,0 ,0
29 ,3 ,112 ,083 ,0 ,0
29 ,1 ,113 ,030 ,1 ,0
29 ,1 ,114 ,036 ,1 ,0
29 ,1 ,114 ,065 ,0 ,0
29 ,3 ,115 ,005 ,0 ,0
29 ,3 ,115 ,006 ,0 ,0
29 ,3 ,115 ,038 ,0 ,0
29 ,3 ,115 ,038 ,0 ,0
29 ,3 ,115 ,042 ,0 ,0
29 ,3 ,116 ,048 ,1 ,0
29 ,3 ,116 ,052 ,0 ,0
29 ,3 ,116 ,052 ,0 ,0
29 ,3 ,116 ,054 ,0 ,0
29 ,2 ,117 ,001 ,0 ,0
29 ,2 ,117 ,009 ,0 ,0
29 ,2 ,117 ,066 ,0 ,0
29 ,3 ,118 ,004 ,0 ,0
29 ,3 ,118 ,004 ,0 ,0
29 ,3 ,118 ,004 ,0 ,0
29 ,3 ,118 ,004 ,0 ,0
29 ,3 ,118 ,046 ,0 ,0
29 ,3 ,118 ,046 ,0 ,0
29 ,3 ,118 ,047 ,0 ,0
29 ,3 ,118 ,120 ,0 ,0
29 ,1 ,120 ,058 ,0 ,0
29 ,2 ,121 ,069 ,0 ,0
29 ,2 ,121 ,078 ,0 ,0
29 ,2 ,122 ,077 ,0 ,0
29 ,2 ,122 ,077 ,0 ,0
29 ,2 ,122 ,122 ,0 ,0
28 ,1 ,114 ,036 ,0 ,0
28 ,1 ,114 ,036 ,1 ,0
28 ,1 ,120 ,056 ,0 ,0
27 ,1 ,114 ,065 ,0 ,0
27 ,2 ,119 ,074 ,1 ,0
26 ,1 ,111 ,024 ,1 ,0
26 ,1 ,111 ,029 ,0 ,0
26 ,2 ,119 ,076 ,0 ,0
25 ,2 ,122 ,122 ,0 ,1
24,3 ,118 ,045 ,0 ,0
23 ,1 ,120 ,056 ,0 ,0
22 ,1 ,114 ,065 ,0 ,0
21 ,3 ,118 ,045 ,0 ,0
21 ,1 ,120 ,056 ,0 ,0
21 ,1 ,120 ,058 ,0 ,0
21 ,2 ,122 ,015 ,0 ,0
20 ,2 ,117 ,118 ,0 ,0
19 ,3 ,112 ,028 ,0 ,0
18 ,3 ,116 ,041 ,0 ,0
17 ,1 ,111 ,024 ,1 ,0
17 ,3 ,112 ,083 ,1 ,0
17 ,1 ,114 ,036 ,1 ,0
16 ,3 ,112 ,083 ,1 ,0
15 ,1 ,113 ,032 ,0 ,0
15 ,1 ,120 ,055 ,0 ,0
9 ,1 ,111 ,019 ,0 ,0
9 ,1 ,111 ,021 ,1 ,0
9 ,1 ,111 ,021 ,1 ,0
9 ,1 ,111 ,025 ,0 ,0
9 ,1 ,111 ,029 ,0 ,0
8 ,1 ,120 ,061 ,0 ,0
8 ,1 ,120 ,121 ,0 ,0
8 ,1 ,120 ,121 ,0 ,0
8 ,1 ,120 ,121 ,0 ,0
8 ,1 ,120 ,121 ,0 ,0
8 ,1 ,120 ,121 ,0 ,0
8 ,2 ,121 ,017 ,0 ,0
8 ,2 ,121 ,067 ,0 ,0
8 ,2 ,121 ,067 ,0 ,0
8 ,2 ,121 ,073 ,0 ,0
8 ,2 ,122 ,015 ,0 ,0
8 ,2 ,122 ,015 ,1 ,0
8 ,2 ,122 ,081 ,0 ,0
8 ,2 ,122 ,122 ,0 ,0
7 ,3 ,112 ,083 ,0 ,1
7 ,1 ,113 ,032 ,0 ,0
7 ,1 ,114 ,035 ,0 ,0
7 ,3 ,118 ,004 ,1 ,0
7 ,1 ,120 ,002 ,0 ,0
7 ,1 ,120 ,057 ,1 ,0
6 ,1 ,120 ,057 ,0 ,0
5 ,1 ,111 ,019 ,0 ,0
5 ,1 ,111 ,020 ,0 ,0
5 ,1 ,111 ,020 ,0 ,0
5 ,1 ,111 ,022 ,0 ,0
5 ,1 ,111 ,023 ,0 ,0
5 ,1 ,111 ,024 ,1 ,0
5 ,1 ,111 ,024 ,1 ,0
5 ,1 ,111 ,024 ,0 ,0
5 ,1 ,111 ,025 ,0 ,0
5 ,1 ,111 ,080 ,1 ,0
5 ,3 ,112 ,027 ,0 ,0
5 ,3 ,112 ,083 ,1 ,0
5 ,3 ,112 ,083 ,0 ,0
5 ,3 ,112 ,083 ,0 ,0
5 ,3 ,112 ,083 ,1 ,0
5 ,3 ,112 ,083 ,0 ,0
5 ,3 ,112 ,083 ,0 ,0
5 ,1 ,113 ,030 ,1 ,0
5 ,1 ,113 ,031 ,0 ,0
5 ,1 ,113 ,031 ,0 ,0
5 ,1 ,113 ,031 ,0 ,0
5 ,1 ,113 ,034 ,0 ,0
5 ,1 ,113 ,034 ,0 ,0
5 ,1 ,113 ,034 ,0 ,0
5 ,1 ,114 ,026 ,0 ,0
5 ,1 ,114 ,026 ,1 ,0
5 ,1 ,114 ,026 ,0 ,0
5 ,3 ,115 ,005 ,1 ,0
5 ,3 ,115 ,005 ,0 ,0
5 ,3 ,115 ,006 ,0 ,0
5 ,3 ,115 ,037 ,0 ,0
5 ,3 ,115 ,039 ,1 ,0
5 ,3 ,115 ,039 ,1 ,0
5 ,3 ,115 ,039 ,0 ,0
5 ,3 ,115 ,039 ,1 ,0
5 ,3 ,115 ,040 ,0 ,0
5 ,3 ,115 ,040 ,0 ,0
5 ,3 ,115 ,040 ,0 ,0
5 ,3 ,115 ,044 ,0 ,0
5 ,3 ,116 ,041 ,0 ,0
5 ,3 ,116 ,041 ,0 ,0
5 ,3 ,116 ,051 ,0 ,0
5 ,3 ,116 ,052 ,0 ,0
5 ,3 ,116 ,053 ,0 ,0
5 ,3 ,116 ,053 ,0 ,0
5 ,3 ,116 ,054 ,0 ,0
5 ,2 ,117 ,001 ,0 ,0
5 ,2 ,117 ,018 ,0 ,0
5 ,2 ,117 ,018 ,1 ,0
5 ,2 ,117 ,018 ,0 ,0
5 ,2 ,117 ,066 ,0 ,0
5 ,2 ,117 ,066 ,0 ,0
5 ,2 ,117 ,068 ,0 ,0
5 ,2 ,117 ,071 ,0 ,0
5 ,2 ,117 ,071 ,0 ,0
5 ,2 ,117 ,071 ,0 ,0
5 ,2 ,117 ,071 ,0 ,0
5 ,2 ,117 ,071 ,0 ,0
5 ,2 ,117 ,118 ,0 ,0
5 ,3 ,118 ,004 ,1 ,0
5 ,3 ,118 ,045 ,0 ,0
5 ,3 ,118 ,045 ,1 ,0
5 ,3 ,118 ,046 ,0 ,0
5 ,3 ,118 ,120 ,0 ,0
5 ,2 ,119 ,016 ,0 ,0
5 ,2 ,119 ,074 ,1 ,0
5 ,2 ,119 ,076 ,0 ,0
5 ,2 ,119 ,124 ,0 ,0
